"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"26366908",434785.6,450528.8,434891.2,450210.9,"P1911",241,"Pistol","Normal","Normal",334.980253149324
"18122072",278529.7,537112.9,284535.5,536589.3,"M16A4",1435,"Rifle","Normal","Normal",6028.58114318783
"1410961",364362.8,391444.6,361875,389111.8,"M16A4",846,"Rifle","Normal","Normal",3410.44054045806
"9378328",558149.5,504991.3,559475.3,503713.3,"M416",660,"Rifle","Normal","Normal",1841.47485456634
"3557835",472579.6,473288.8,472360.8,472633,"S1897",459,"Shotgun","Normal","Normal",691.337168102497
"7741400",402773,403158.9,402729.2,403066.1,"M16A4",738,"Rifle","Normal","Normal",102.617152562365
"6658154",424243.5,346897.7,423680.1,348017.9,"SCAR-L",969,"Rifle","Normal","Normal",1253.90095302622
"28813943",398573.9,286174.9,396792.8,284691.5,"UMP9",205,"Sub Machine Gun","Normal","Normal",2317.92855153048
"33756825",418572.3,439124.6,412556.8,453253.7,"Mini 14",1211,"Rifle","Normal","Normal",15356.3572197315
"6055242",213254.6,389179.1,214091,392738.5,"M416",465,"Rifle","Normal","Normal",3656.34972616135
"26297132",413681.8,481814.6,413053.1,480738.3,"SCAR-L",191,"Rifle","Normal","Normal",1246.46916528247
"16456029",354002.6,409049.8,352834,408194.6,"M16A4",201,"Rifle","Normal","Normal",1448.09978937916
"12829368",148332.2,281090.8,149086.4,283481.4,"Buggy",614,"Vehicles","Normal","Normal",2506.74809264915
"27856907",372822.2,508596.2,371210.5,512789.1,"P92",252,"Pistol","Normal","Normal",4491.99146259204
"33265743",473093.8,471823.5,464551.5,465301.5,"SKS",692,"Sniper","Normal","Normal",10747.435661124
"38267591",334343.3,171526.3,332161.2,165939.4,"M16A4",348,"Rifle","Normal","Normal",5997.91730686576
"22524833",151342.4,285755.2,151718,284813.5,"UMP9",1009,"Sub Machine Gun","Normal","Normal",1013.84133374016
"13134904",370733.6,413608.8,372071.7,412434.5,"Micro UZI",150,"Sub Machine Gun","Normal","Normal",1780.30674323277
"7814444",381287.2,477697.9,379697.8,474990.8,"M416",908,"Rifle","Normal","Normal",3139.2009763633
"37259872",555268,377095.8,555551.1,380276,"S1897",140,"Shotgun","Normal","Normal",3192.77585339154
"1086190",413988.3,482269.7,414456.8,481070.1,"UMP9",712,"Sub Machine Gun","Normal","Normal",1287.84021136168
"27079635",336245,157054.5,337100,157635,"M16A4",1218,"Rifle","Normal","Normal",1033.44339467626
"12131581",445681.1,335050.1,445537.5,335120,"M416",369,"Rifle","Normal","Normal",159.70901665215
"18048074",380062.2,571286.9,380804.3,571430.3,"Tommy Gun",492,"Sub Machine Gun","Normal","Normal",755.828002921281
"14951375",392868.6,350398.5,392689.9,350443.2,"S12K",122,"Shotgun","Normal","Normal",184.205808811732
"24267308",403987.1,492058,404813.7,491825.6,"M416",1518,"Rifle","Normal","Normal",858.648542769432
"4075709",451609.1,629408.8,450892.7,629504.9,"S1897",252,"Shotgun","Normal","Normal",722.816830185868
"13405419",355754,405091.9,356136,404984.2,"S12K",752,"Shotgun","Normal","Normal",396.892038216947
"18652824",416423.3,432948.2,413151.8,429491,"UMP9",1399,"Sub Machine Gun","Normal","Normal",4759.72100968114
"25493745",334610,548476.2,334059.8,548260.4,"Hit by Car",830,"Vehicles","Normal","Normal",591.00734343998
"21188214",426989.2,643217.4,428952.8,642489.3,"AKM",165,"Rifle","Normal","Normal",2094.24319743431
"29534184",156506,455111.8,149350,447185.2,"M249",1790,"Machine Gun","Normal","Normal",10678.9195876736
"11393861",463116.4,642390.9,463553.1,642758.7,"Micro UZI",189,"Sub Machine Gun","Elevated","Elevated",570.949848935883
"1777877",427263.9,405598.5,428594.3,420702,"Kar98k",1319,"Sniper","Normal","Normal",15161.981282471
"24311773",571175.9,378747.8,569441.6,381464.8,"S686",278,"Shotgun","Normal","Normal",3223.33452964475
"21616881",423701.4,326587.7,423684.2,325214.4,"S12K",493,"Shotgun","Normal","Normal",1373.4077071285
"32526845",402082.2,402156.8,402302.7,402271.3,"Crossbow",475,"Sniper","Normal","Normal",248.456233570422
"26881530",627161.7,378617.6,625917.6,377959.8,"VSS",129,"Sub Machine Gun","Normal","Normal",1407.29728557968
"10162153",329682.7,541395.3,333981.9,544985.1,"M16A4",454,"Rifle","Normal","Normal",5600.87356400764
"19841329",313510.7,266627,335091.5,289295.3,"Kar98k",1583,"Sniper","Normal","Normal",31298.2867507153
"23605669",547883.3,284971.5,539593.4,291499.1,"SKS",1318,"Sniper","Normal","Normal",10551.3981902874
"6457118",196626.9,273820.9,196065.4,278052,"AKM",162,"Rifle","Normal","Normal",4268.19510566232
"13080408",152976.1,537221.4,152976.1,537221.4,"Grenade",731,"Explosives","Normal","Normal",0
"7071014",351839.7,217026.2,346208.4,219962,"SCAR-L",1751,"Rifle","Normal","Normal",6350.62684543816
"37642458",543810.3,453069.2,543676.3,453038.3,"Micro UZI",117,"Sub Machine Gun","Normal","Normal",137.516580818465
"18449766",624822.3,379002.2,623114.4,379823.4,"Micro UZI",373,"Sub Machine Gun","Normal","Normal",1895.07040766302
"9657771",383022,473319.2,382708.4,473494.4,"SCAR-L",232,"Rifle","Normal","Normal",359.221380210017
"6728230",466453.3,648956.8,464886.2,649911.5,"M16A4",220,"Rifle","Elevated","Elevated",1835.00803812949
"1396745",457757.2,629351.9,457582.8,628784,"M16A4",127,"Rifle","Normal","Normal",594.075559167379
"3496355",348043.8,442033.4,347511.1,442168.8,"AKM",1170,"Rifle","Normal","Normal",549.638472088702
"16855370",151631.4,315207.4,151252.9,315494.7,"S12K",372,"Shotgun","Normal","Normal",475.187899677584
"29905373",444096.7,294797.3,444211,294916.8,"AKM",938,"Rifle","Normal","Normal",165.36245039306
"27968967",355166.8,321423.3,355433.9,321913.3,"AKM",550,"Rifle","Normal","Normal",558.070255433864
"29503759",419903.3,325709.7,420543,325979.2,"R1895",106,"Pistol","Normal","Normal",694.15152524504
"23163506",700062.8,317917.8,699804.4,317894.7,"P1911",244,"Pistol","Normal","Normal",259.430472381351
"20576472",439916.5,446432.7,439953.8,446585.7,"Micro UZI",130,"Sub Machine Gun","Normal","Normal",157.481078228463
"23282791",436670.2,333587.2,436940.6,334125.9,"AKM",254,"Rifle","Normal","Normal",602.755215655571
"6641260",570739.4,349423.5,570618.9,349573.1,"M416",370,"Rifle","Normal","Normal",192.094794307376
"4658473",395071.2,350191.9,395071.2,350191.9,"Grenade",242,"Explosives","Normal","Normal",0
"28664056",365306.8,397120.3,365534.8,397158,"S12K",155,"Shotgun","Normal","Normal",231.095845916799
"28054148",414390.8,291569.2,413406.8,295415.5,"SCAR-L",856,"Rifle","Normal","Normal",3970.173760681
"39007489",435708.2,339000.7,435719.7,338469.9,"S12K",429,"Shotgun","Normal","Normal",530.924561496252
"5344937",346400.6,407142.3,346208.6,407888.7,"S1897",290,"Shotgun","Normal","Normal",770.699007395257
"10339410",686794.4,462513.7,686007.8,462663.8,"AKM",124,"Rifle","Normal","Normal",800.793088131982
"19803491",377175,329345.6,377175,329345.6,"M416",861,"Rifle","Normal","Normal",0
"37111565",533219.8,141406.1,536336.8,137287.9,"SCAR-L",1322,"Rifle","Normal","Normal",5164.8097970787
"35277808",583201.6,382970.5,582061.4,383525.1,"M416",1442,"Rifle","Normal","Normal",1267.92633855436
"26202039",234491.9,497973.4,233641,497809.8,"Tommy Gun",1270,"Sub Machine Gun","Elevated","Elevated",866.484720003764
"2756816",368942.4,409807.6,368194.9,408901.6,"S686",248,"Shotgun","Normal","Normal",1174.56044970023
"12899370",402944.9,403732.2,402950.8,404094.4,"SCAR-L",706,"Rifle","Normal","Normal",362.248050374337
"17406545",308205.8,381155.5,314913.9,381210.7,"Kar98k",1750,"Sniper","Normal","Normal",6708.32711262655
"9486270",407865.7,301505.9,408024.7,301540.7,"S686",370,"Shotgun","Normal","Normal",162.763755179091
"28141829",447565.1,629572.1,447693.1,629392.6,"Tommy Gun",132,"Sub Machine Gun","Normal","Normal",220.463715835509
"12598073",368339.1,407581,367796.3,407208.8,"Tommy Gun",753,"Sub Machine Gun","Normal","Normal",658.152474735145
"9390032",565612.4,382725.3,565839.3,381759.6,"UMP9",174,"Sub Machine Gun","Normal","Normal",991.998034272263
"27919315",376295.8,652173.9,380309.7,669200.8,"AKM",554,"Rifle","Normal","Normal",17493.6193173397
"9796875",558887.9,125960,560570.1,127754.1,"M16A4",353,"Rifle","Normal","Normal",2459.38847073818
"4051967",399318.9,353590.5,399300.6,353686,"SCAR-L",231,"Rifle","Normal","Normal",97.2375441894832
"24504950",394080.9,287084.5,394073.6,286983,"Punch",132,"Melee","Normal","Normal",101.762173718925
"16866332",418600.9,329283.2,418546.5,329350.2,"AKM",903,"Rifle","Normal","Normal",86.3038817203637
"24250540",451510.2,630218.9,451104.5,630298.1,"S12K",463,"Shotgun","Normal","Normal",413.358355425413
"11075646",438691.6,599906.4,439683.8,602281.9,"UMP9",1495,"Sub Machine Gun","Normal","Normal",2574.38557523927
"11929451",159343.9,275390.4,159431.3,275949.1,"S686",238,"Shotgun","Normal","Normal",565.494871771572
"18737022",525905.6,481554,536135.4,480147.2,"M416",569,"Rifle","Normal","Normal",10326.0783591836
"14442739",534611.3,230944.5,533758,232338.1,"M16A4",267,"Rifle","Normal","Normal",1634.08746705924
"25862998",628123.6,496601.7,625870.7,493590.3,"SCAR-L",1775,"Rifle","Normal","Normal",3760.86271618631
"5161093",437261.3,623823,437795.5,623367.3,"S1897",125,"Shotgun","Normal","Normal",702.162466954743
"36896989",551146.7,252421.9,550471.3,252524.2,"Micro UZI",526,"Sub Machine Gun","Normal","Normal",683.103542663832
"15266513",431317.3,441747.7,433312.1,441261.9,"M416",288,"Rifle","Normal","Normal",2053.1022088537
"22823384",405267.8,291479.3,400154.9,291305.5,"UMP9",247,"Sub Machine Gun","Normal","Normal",5115.85309112758
"9735777",155346.1,328158.6,155448.1,328310.3,"S686",398,"Shotgun","Normal","Normal",182.802871968696
"10880336",713416.4,333913.3,713560.1,334590.6,"M16A4",749,"Rifle","Normal","Normal",692.376328307064
"16738933",309349.2,277213.3,312441.2,268668.5,"SCAR-L",1374,"Rifle","Normal","Normal",9087.02762403635
"35261655",283717.3,312439.8,293194.6,315477.8,"UMP9",1700,"Sub Machine Gun","Normal","Normal",9952.31929200424
"14749416",421555.5,240763.2,421856.4,241714.8,"SCAR-L",1597,"Rifle","Normal","Normal",998.039763736881
"21353598",223929,285736.9,216277.5,282925.8,"M16A4",307,"Rifle","Normal","Normal",8151.54804070983
"37467042",235195.8,487225.1,233827.7,478949.6,"M16A4",1879,"Rifle","Elevated","Elevated",8387.82438180485
"35030423",562528.4,253963.5,560696.9,250321.1,"M416",403,"Rifle","Normal","Normal",4076.94370944706
"14189527",428781.5,450809.9,432530.2,454236.4,"M16A4",940,"Rifle","Normal","Normal",5078.74531159026
"18676481",345050.6,237331,339113.9,226405.8,"M416",1283,"Rifle","Normal","Normal",12434.0018469518
"14856431",194711.7,488134.4,201792.8,489541.6,"M416",1754,"Rifle","Elevated","Elevated",7219.56986599614
"1689592",364693.6,406778.9,363437.4,400675.3,"AKM",851,"Rifle","Normal","Normal",6231.53042197503
"21451565",289571.6,345003.7,289514.8,345495,"M416",1059,"Rifle","Normal","Normal",494.572471939136
"21043407",167149.8,285347,162188.1,282306.8,"AKM",314,"Rifle","Normal","Normal",5819.04484687993
"23304911",223157.1,391035.6,223546.6,390965.5,"P1911",116,"Pistol","Normal","Normal",395.757829992025
"1941012",162464.7,626432.2,162334.8,625148.6,"M416",540,"Rifle","Normal","Normal",1290.15618046807
"39185756",335666.7,518062.1,334365.1,518242.3,"DP-28",628,"Machine Gun","Normal","Normal",1314.01468789359
"16494371",357613.6,399260.3,357979.2,399056.9,"Tommy Gun",239,"Sub Machine Gun","Normal","Normal",418.371748568198
"31464424",645102.1,294386.2,632840.1,276334.8,"AKM",1581,"Rifle","Normal","Normal",21822.229170275
"27548504",321808.9,631781.8,320637.3,631592.3,"S1897",806,"Shotgun","Normal","Normal",1186.82636050944
"33996062",601117.9,477925.5,600694.8,477984.6,"Micro UZI",161,"Sub Machine Gun","Normal","Normal",427.207701241419
"35009547",465881.4,641385.2,467207.2,641432.4,"UMP9",129,"Sub Machine Gun","Elevated","Elevated",1326.63992100343
"15366903",362469.3,412974,362010.9,412616.2,"AKM",357,"Rifle","Normal","Normal",581.507867530577
"6091579",449884.9,629414.4,451012.2,629554.6,"M416",107,"Rifle","Normal","Normal",1135.98474021439
"30189999",325219.4,193310.6,333146.7,189136.4,"M416",1855,"Rifle","Normal","Normal",8959.13114816386
"39595090",436448.6,335049.4,436318.8,334891.1,"S1897",177,"Shotgun","Normal","Normal",204.711821837459
"10139477",216301.5,369829.1,239706,384869.2,"Kar98k",1198,"Sniper","Normal","Normal",27820.4102820214
"6081499",572612.6,385078.3,572523.5,386294.8,"M16A4",328,"Rifle","Normal","Normal",1219.75860726621
"3464973",397977.2,354149.2,397713.2,354030.2,"P1911",177,"Pistol","Normal","Normal",289.580731403179
"37197856",559685.5,497145.3,558245.9,497864.8,"SCAR-L",1025,"Rifle","Normal","Normal",1609.38758849444
"15340189",377968.5,423410.5,374347.1,420256.1,"M416",738,"Rifle","Normal","Normal",4802.5802773093
"3430183",421641.2,324763.2,421402.2,324666.2,"S1897",113,"Shotgun","Normal","Normal",257.934100110862
"12501285",489465.5,455305.6,488974.3,455487.2,"AKM",1756,"Rifle","Normal","Normal",523.694567472324
"19692088",447131.3,472209.5,443217.8,467129.5,"Kar98k",786,"Sniper","Normal","Normal",6412.63457948447
"23051566",550504.4,519318.2,550753.2,531287.8,"Uaz",753,"Vehicles","Normal","Normal",11972.1854980618
"6962036",296922.9,441369.2,296988.5,441323.1,"Punch",123,"Melee","Normal","Normal",80.1783636650198
"28048155",156348.5,617335.5,154379.4,615822.3,"SCAR-L",578,"Rifle","Normal","Normal",2483.37050195896
"3010394",424024.9,327406.3,423788.9,327245.2,"S12K",167,"Shotgun","Normal","Normal",285.743258888101
"14670033",366086.9,396665.3,366519.5,399792.9,"AKM",358,"Rifle","Normal","Normal",3157.37620818302
"17590688",356318.2,404689.8,356199.2,404509.9,"P1911",162,"Pistol","Normal","Normal",215.696569281914
"31972269",147699.8,277947.5,148555.6,278590.1,"AKM",514,"Rifle","Normal","Normal",1070.20016819285
"30421016",361868.9,409602.2,362306.4,408953.4,"M16A4",467,"Rifle","Normal","Normal",782.526478785213
"20474340",482887.2,345970.7,486855.7,344366.9,"UMP9",1762,"Sub Machine Gun","Normal","Normal",4280.32319924559
"131071",301009.8,506472.6,300326.1,506391.9,"S12K",694,"Shotgun","Normal","Normal",688.446207048894
"293972",358668.3,410501.8,358481,410394.9,"P1911",114,"Pistol","Normal","Normal",215.659221921967
"34655020",554447.1,633599.6,555225.5,634992.1,"SCAR-L",1369,"Rifle","Elevated","Elevated",1595.29395723799
"5707539",373460.6,398431.2,371404.7,398443.6,"M16A4",519,"Rifle","Normal","Normal",2055.93739447481
"25356786",449414.5,622573.3,453587.6,622550.1,"M416",401,"Rifle","Normal","Normal",4173.16448873032
"32791741",191802.9,300308,191708.5,299883.5,"S1897",236,"Shotgun","Normal","Normal",434.869647135781
"23010324",537722.6,331873.4,539865.3,333520.8,"S1897",938,"Shotgun","Normal","Normal",2702.79300909267
"26543347",368211.4,360077,367576.5,360073.2,"AKM",756,"Rifle","Normal","Normal",634.911371767768
"35726850",418633.7,330064.4,436227.3,334548.1,"Mini 14",475,"Rifle","Normal","Normal",18155.9446642139
"25184816",357679.3,399303.5,357679.3,399303.5,"Motorbike (SideCar)",777,"Vehicles","Normal","Normal",0
"24348413",113928.9,458270.5,114191,457649.8,"Hit by Car",122,"Vehicles","Normal","Normal",673.769174124208
"11745109",435585.9,236481.1,429381,232919.3,"M249",1476,"Machine Gun","Normal","Normal",7154.52327202871
"19345147",416720.7,325365.2,416871.3,325413.7,"S1897",173,"Shotgun","Normal","Normal",158.216971276766
"11300049",336001.8,159919.9,336181.9,159298.4,"S12K",383,"Shotgun","Normal","Normal",647.06897623052
"11492302",396279.5,237337.2,397066.9,237086.4,"SCAR-L",1683,"Rifle","Normal","Normal",826.377274614958
"14834938",336981,171413.4,336519.8,171198.3,"R1895",110,"Pistol","Normal","Normal",508.894340703464
"39494628",206462.7,148069.9,205752.2,148635.4,"Uaz",1474,"Vehicles","Normal","Normal",908.075162087368
"19344170",623033.6,371752.3,622871.5,371793.1,"S1897",162,"Shotgun","Normal","Normal",167.155765679774
"4737187",478959.9,427697.5,476106.8,418063.1,"Mini 14",1633,"Rifle","Normal","Normal",10047.9770585925
"12113370",312751.9,511285.5,313019.5,511415.2,"SCAR-L",1198,"Rifle","Normal","Normal",297.374931693965
"23673748",429900.2,635548.9,430008.9,635418.4,"Tommy Gun",185,"Sub Machine Gun","Normal","Normal",169.840925574499
"12262658",385595.2,596331.3,376321.4,591843.4,"Kar98k",1499,"Sniper","Normal","Normal",10302.6507681276
"25077979",154409.8,280232.4,154814.3,279015.5,"M416",756,"Rifle","Normal","Normal",1282.36728748048
"14531811",378643.9,265273,386489.4,274845.3,"AKM",947,"Rifle","Normal","Normal",12376.6230264964
"21624313",539192.8,449679.3,539478.6,450020.8,"M16A4",219,"Rifle","Normal","Normal",445.31324929757
"12726439",420364.5,326632.6,420576.9,324731,"M16A4",98,"Rifle","Normal","Normal",1913.4252846662
"6158807",568741.4,447648.6,571081.5,442156.5,"UMP9",1614,"Sub Machine Gun","Normal","Normal",5969.86016754158
"30526336",361442.9,248466.6,361474.9,248390,"M416",1112,"Rifle","Normal","Normal",83.0154202543172
"32776777",568328.9,382911.1,569247.9,381514,"M416",148,"Rifle","Normal","Normal",1672.2587748312
"15952242",378281.6,407335.6,373696.3,400074.3,"M16A4",431,"Rifle","Normal","Normal",8587.86666058572
"15799466",393366.4,349162.3,393224.8,349364.4,"AKM",114,"Rifle","Normal","Normal",246.769062080367
"11514989",520941.8,176602.7,520821.6,175985.8,"M416",1616,"Rifle","Normal","Normal",628.501113761966
"28481858",163673.4,275853.6,166199.5,276693.9,"M16A4",163,"Rifle","Normal","Normal",2662.19557884091
"15769440",639374.8,373248.8,642565.1,378049.6,"SCAR-L",1851,"Rifle","Normal","Normal",5764.17337785735
"10534043",372631.1,362322.2,373889.8,359152.6,"M16A4",1067,"Rifle","Normal","Normal",3410.37972225971
"5232522",231254.6,324594.6,230264,325211.4,"SCAR-L",1106,"Rifle","Normal","Normal",1166.93213170264
"6425230",367553.6,490660.8,365157.2,487573.2,"AKM",808,"Rifle","Normal","Normal",3908.45323881452
"37983610",605592.1,477664.8,605544.4,477595.1,"UMP9",184,"Sub Machine Gun","Normal","Normal",84.4593393296276
"21982840",240113,439575.2,240552,439605.6,"SCAR-L",1600,"Rifle","Normal","Normal",440.051315189488
"3604354",525867.1,252262.3,525866.4,252263.8,"Motorbike (SideCar)",151,"Vehicles","Normal","Normal",1.65529453570499
"11850087",446178.9,630731.9,446353.5,630392.9,"M416",247,"Rifle","Normal","Normal",381.321596555967
"26393041",432347.6,635558.1,432894.3,635585.7,"P1911",142,"Pistol","Normal","Normal",547.396245876798
"2736354",375482.2,133726.2,372783.3,133049.2,"S1897",209,"Shotgun","Normal","Normal",2782.51508711096
"6958215",240702.9,435613.4,241085.2,435326.8,"Tommy Gun",1062,"Sub Machine Gun","Normal","Normal",477.800010464664
"23605243",683435.6,231838.8,678460.1,231407.5,"Mini 14",1326,"Rifle","Normal","Normal",4994.15858178332
"35300537",622718.9,603684.8,621914.6,602921.9,"Mini 14",108,"Rifle","Elevated","Elevated",1108.56434184043
"12701499",559051.4,502901.4,559314.3,502741.6,"S686",745,"Shotgun","Normal","Normal",307.656382999
"22262617",491416.1,445615.3,491243.1,445242.6,"M16A4",370,"Rifle","Normal","Normal",410.894499841515
"17215654",106532.2,484926.8,106742.8,483279.9,"UMP9",1561,"Sub Machine Gun","Normal","Normal",1660.31080524096
